Property ID,Locality name,Postal code,price,Type of property,Subtype of property,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of builing
20236502,Amay,4540,€320000,house,,3,352 m²,150 m²,1,0,,30 m²,100 m²,3,,As new
20236500,Fosses-la-ville,5070,€227000,apartment,,1,,66 m²,1,0,,12 m²,,,0,As new
20236499,Woluwe-saint-lambert,1200,,apartment,,,,,1,,,,,,,
20236496,Lommel,3920,€279000,house,,4,560 m²,,1,,,,,3,,As new
20236495,Trooz,4870,€169000,house,,3,52 m²,110 m²,1,0,,,,3,0,
20236490,Sint-truiden,3800,€329000,house,,3,883 m²,218 m²,1,0,,,,,,
20236487,Riemst,3770,€230000,apartment,,3,,125 m²,1,0,,,,,,To be done up
20236488,Kortessem,3720,€249000,bungalow,,2,275 m²,91 m²,1,0,,,,,0,
20236489,Riemst,3770,€220000,apartment,,3,,125 m²,1,0,,,,,,To be done up
20236484,Varsenare,8490,€549000,apartment,,2,,,1,0,,,,,,
20236483,Punta%20prima,3189,€165000,house,,2,,92 m²,1,,,,,3,,As new
20236482,Li%c3%a8ge,4000,,loft,,,,,1,,,,,,,
20236478,Erpe-mere,9420,€399000,house,,3,600 m²,186 m²,1,0,,,,,,Just renovated
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
20236660,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236665,Aalst,9300,€304000,apartment,,3,,124 m²,1,,,12 m²,,4,,
20236667,Wetteren,9230,€330000,apartment,,2,,117 m²,1,,,19 m²,,2,,
20236656,Schaerbeek,1030,€549000,apartment-block,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236654,Rhode-saint-genese,1640,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236657,Schaerbeek,1030,€549000,house,,8,30 m²,350 m²,1,0,,,30 m²,3,0,To be done up
20236655,Waterloo,1410,€975000,house,,7,1960 m²,465 m²,1,0,1,,477 m²,4,0,Good
20236298,Hoboken,2660,€249900,apartment,,2,,97 m²,1,,,3 m²,,2,,As new
20236289,Antwerpen-2018,2018,€375000,apartment,,2,,100 m²,1,,,20 m²,,,,Good
20234084,Watermael-boitsfort,1170,€550000,apartment,,4,,143 m²,1,0,,18 m²,,2,0,Good
20236697,Liedekerke,1770,€353000,apartment,,2,,91 m²,1,,,9 m²,,4,,
20236699,Aalst,9300,€349000,house,,2,,108 m²,1,,,7 m²,25 m²,3,,
20236701,Liedekerke,1770,€314000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236698,Aalst,9300,€260250,apartment,,3,,110 m²,1,,,8 m²,,4,,
20236689,Mere,9420,€360000,apartment,,2,,101 m²,1,,,8 m²,,3,,
20236695,Liedekerke,1770,€329000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236693,Aalst,9300,€332000,apartment,,2,,106 m²,1,,,13 m²,94 m²,,,
20236687,Wetteren,9230,€465000,apartment,,3,,185 m²,1,,,22 m²,,2,,
20236686,Wetteren,9230,€318000,apartment,,2,,102 m²,1,,,18 m²,36 m²,2,,
20236684,Wetteren,9230,€320000,apartment,,2,,106 m²,1,,,22 m²,,2,,
20236681,Liedekerke,1770,€317000,apartment,,2,,96 m²,1,,,10 m²,,4,,
20236678,Wetteren,9230,€465000,penthouse,,3,,185 m²,1,,,22 m²,,2,,
20236683,Wetteren,9230,€335000,apartment,,2,,117 m²,1,,,13 m²,,2,,
20236676,Aalst,9300,€265250,apartment,,3,,110 m²,1,,,7 m²,,4,,
20236668,Aalst,9300,€289580,apartment,,2,,107 m²,1,,,16 m²,228 m²,4,,
20236672,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236680,Aalst,9300,€299000,apartment,,2,,116 m²,1,,,7 m²,,,,
20236675,Aalst,9300,€276500,apartment,,2,,96 m²,1,,,10 m²,,,,
20236671,Aalst,9300,€299000,apartment,,2,,111 m²,1,,,9 m²,,,,
20236669,Mere,9420,€430000,apartment,,2,,125 m²,1,,,10 m²,,3,,
20236674,Liedekerke,1770,€344000,apartment,,2,,103 m²,1,,,13 m²,,4,,
20236666,Liedekerke,1770,€286000,apartment,,2,,86 m²,1,,,10 m²,,4,,
20236673,Liedekerke,1770,€462000,apartment,,3,,142 m²,1,,,11 m²,49 m²,4,,
